,Start_Date,End_Date,Company,Lecture,Lecture_Comments,Responsive,Responsive_Comments,Student_Guide,Guide_Comment,Lab_Exercises,Lab_Comments,Classroom,Classroom_Comments,Computer,Computer_Comments,Network,Network_Comments,See_Hear,See_Hear_Comments,Years_Experience,Experience_Comments,IP_or_Telephony_Background,Background_Comments,Had_Knowledge_Skills,Knowledge_Skills_Comments,Metaswitch_Experience,Metaswitch_Exp_Comments,Attended__Appropriate_Time,Appropriate_Time_Comments,Learned_What_I_Needed,Learned_Comment,Recommend_Class,Recommend_Comments,Feedback,Instructor,Location,Course,Technical_Details
56,8/12/2016 4:53,8/12/2016 4:59,JEA,Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Eleven to Twenty Years,,Both IP and Telephony,,Agree,,2 to 5 years,,Yes,,Disagree,I would have liked to have known more details regarding each function in building up a business group - ie review everything in the connection tab / BG settings tab / etc,Yes,,I wish we could have built up a real world sample BG from start to finish,   Jason Anderson        ,Denver (DTC) ,HPBX Deployment & Troubleshooting , Agree  
57,8/12/2016 4:53,8/12/2016 4:59,SCTelcom,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Six to Ten Years,,IP,,Agree,,3 to 11 months,,Yes,,Strongly Agree,,Yes,,Jason did an excellent job. Seems like he was born to do this type of thing.,   Jason Anderson        ,Denver (DTC) ,HPBX Deployment & Troubleshooting ,Strongly Agree   
58,8/12/2016 4:54,8/12/2016 5:00,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Six to Ten Years,,Telephony,,Agree,,2 to 5 years,,Yes,,Agree,,Yes,,There were quite a few mistakes in the lab book which made some of the labs confusing.,   Jason Anderson        ,Denver (DTC) ,HPBX Deployment & Troubleshooting , Agree  
59,8/12/2016 4:53,8/12/2016 4:58,Yelcot,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Twenty One or More Years,,Both IP and Telephony,,Strongly Agree,,6 or more years,,No,I would rather have taken the courses then installed/upgrade our system.,Strongly Agree,,Yes,,,   Jason Anderson        ,Denver (DTC) ,HPBX Deployment & Troubleshooting , Agree  
60,8/12/2016 4:53,8/12/2016 5:08,Chariton Valley,Strongly Agree,"I agree.  Some of the student are taking this course as their first training course, so they were unable to keep up as well.  Basic concepts had to be explained to them, which put us in a situation where we had to move through the last couple days at a far faster pace.",Strongly Agree,"Jason does a fantastic job of addressing questions, but if students would have the correct prerequisite completed then we would not have to rehash pother material so much. ",Strongly Agree,,Strongly Disagree,"The lab guide was a complete mess, and the exercises are horrible in groups.  We should NOT have to rely on partner and split up the exercises AND the exercise book was full of the wrong location information.  I was paired with someone who did not understand basic concepts (and was slow), so I had to just go through the labs without him just to keep up with the course.  This is not helping him learn, since he doesn't get to do every part of a lab, and it is hindering my quality of work in the labs.  I came to study for a week, not share part of my lab exercises with a group member when the exercise book is clearly designed for each position to work on the exercises separately.  Overall, there was lots of confusion with doing the labs.",Strongly Agree,The classroom was very well furnished and comfortable.,Strongly Agree,,Strongly Agree,,Strongly Agree,,One to Five Years,,Neither,I transitioned from IT into Telephony,Strongly Agree,,2 to 5 years,,Yes,I had plenty of hands on time with these concepts before I attended.,Strongly Agree,,Yes,People HAVE to attend ATLEAST the introductory course before attending.  It is ridiculous how much some of our attendees did not know.,"I felt like the Accession section was more of a sales pitch then being actually useful in this course.  We were not able to use it, nor was it explained as if we were selling it, but more selling it to us.  (It is great, just saying. :-))",   Jason Anderson        ,Denver (DTC) ,HPBX Deployment & Troubleshooting ,Strongly Agree   
61,8/10/2016 22:11,8/10/2016 22:35,Telstra,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Twenty One or More Years,,Both IP and Telephony,,Strongly Agree,,12 to 23 months,,Yes,,Strongly Agree,,Yes,,,       John Newbery    ,On-site at my Company Location ,Other (please specify) Configuration 1   Accelerated Perimeta - M2,Strongly Agree   
62,8/9/2016 13:30,8/9/2016 13:43,Axtel,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Eleven to Twenty Years,,Telephony,,Agree,,Less than 3 months,,Yes,,Agree,,Yes,,,Genaro Islas           ,On-site at my Company Location ,Perimeta SBC Accelerated Deployment ,Strongly Agree   
63,8/5/2016 2:58,8/5/2016 3:11,Windstream,Strongly Agree,,Strongly Agree,And very patient and helpful.,Strongly Agree,Need copy,Strongly Agree,Very helpful and Jake was very good at explaining things that I stumbled on.,Strongly Agree,,Agree,windstream security prevented somethings.,Strongly Agree,,Strongly Agree,,Twenty One or More Years,,Telephony,,Strongly Agree,,Less than 3 months,,Yes,,Strongly Agree,,Yes,,Loved it and cant wait two get my feet wet!,  Jake Livingstone         ,On-site at my Company Location ,System Overview ,Strongly Agree   
64,8/5/2016 2:50,8/5/2016 2:55,Windstream,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Eleven to Twenty Years,,Both IP and Telephony,,Strongly Agree,,3 to 11 months,,Yes,,Strongly Agree,,Yes,,,  Jake Livingstone         ,On-site at my Company Location ,System Overview ,Strongly Agree   
65,8/5/2016 2:47,8/5/2016 3:08,Windstream Communications,Strongly Agree,,Strongly Agree,,Agree,"There were some items left out and some corrections necessary, but the instructor corrected them.",Agree,,Agree,,Agree,,Agree,,Agree,,Eleven to Twenty Years,,Telephony,,Strongly Agree,,12 to 23 months,,No,I actually gained quite a bit of knowledge on the job regarding the Metaswitch platform prior to the course but wanted to get some formal training to compliment the experience.,Agree,,Yes,,,  Jake Livingstone         ,On-site at my Company Location ,System Overview , Agree  
66,8/5/2016 2:47,8/5/2016 2:59,Windstream,Strongly Agree,,Strongly Agree,If for any reason the answer was not immediately known then Jake followed up to ensure it was answered. ,Agree,A few items in the student guide needed to be updated but they were covered before class started the first day. ,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,Once the network was setup it worked fine. The only request in the future would be if our representative be able to log into the metaswitch VPN prior to class starting. We were able to overcome this obstacle but it did delay some progress. ,Strongly Agree,,Eleven to Twenty Years,,Telephony,,Strongly Agree,,3 to 11 months,,Yes,,Strongly Agree,,Yes,,I think Jake did a wonderful job in helping those that were less experienced in certain areas and kept the rest of the class involved during longer lectures. Good class!,  Jake Livingstone         ,On-site at my Company Location ,System Overview , Agree  
67,8/5/2016 2:47,8/5/2016 3:11,Windstream Communications,Strongly Agree,Jake spoke in a tone of voice that easily understood. He done a great job presenting the course.,Strongly Agree,Jake done a great job answering questions. You could tell he had a lot of real world experience on networks.,Strongly Agree,,Strongly Agree,The lab exercises are where I get the most out of course. Strong labs add to the learning experience.,Agree,On Site Windstream Training room,Agree,Windstream provided computer,Agree,,Strongly Agree,,Twenty One or More Years,38 year in Telecommunications,Telephony,some IP,Strongly Agree,,12 to 23 months,,Yes,,Agree,,Yes,,I think the Metaswitch is a great product. I would like to attend more training courses in the future.,  Jake Livingstone         ,"Other (please specify) On site location: Windstream Greenville, South Carolina",System Overview ,Strongly Agree   
68,8/5/2016 2:47,8/5/2016 2:52,Windstream,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Twenty One or More Years,,Telephony,,Strongly Agree,,6 or more years,,Yes,,Strongly Agree,,Yes,,,  Jake Livingstone         ,"Other (please specify) Greenville, SC",System Overview ,Strongly Agree   
69,8/5/2016 2:47,8/5/2016 2:51,Windstream,Agree,,Agree,,Agree,,Agree,,Disagree,,Disagree,,Disagree,,Agree,,Eleven to Twenty Years,,Telephony,,Agree,,3 to 11 months,,Yes,,Agree,,Yes,,,  Jake Livingstone         ,On-site at my Company Location ,Deployment Overview , Agree  
70,8/5/2016 2:45,8/5/2016 2:50,Windstream,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Eleven to Twenty Years,,Both IP and Telephony,,Agree,,Less than 3 months,,Yes,,Agree,,Yes,,,  Jake Livingstone         ,On-site at my Company Location ,System Overview , Agree  
71,8/2/2016 21:28,8/2/2016 21:37,Telstra,Disagree,,Agree,,Disagree,Can't remember there was a student guide,Disagree,Lab exercises were not enough. important elements were not included,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Six to Ten Years,,Both IP and Telephony,,Strongly Agree,,Less than 3 months,,Yes,,Disagree,,No,,,       John Newbery    ,On-site at my Company Location ,Perimeta SBC Accelerated Deployment , Agree  
72,8/1/2016 8:59,8/1/2016 9:04,Charter Communications,Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Eleven to Twenty Years,,Both IP and Telephony,,Agree,,Less than 3 months,,Yes,,Agree,,Yes,,,   Jason Anderson        ,Denver (DTC) ,Perimeta SBC Deployment & Troubleshooting , Agree  
73,7/29/2016 5:01,7/29/2016 5:10,TEC,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,great snacks and drinks,Strongly Agree,fast computer.,Strongly Agree,,Strongly Agree,,Twenty One or More Years,,Both IP and Telephony,,Strongly Agree,,2 to 5 years,,Yes,,Strongly Agree,,Yes,This course is awesome and ,The instructor did an amazing job. He really knows his stuff on perimeta. He answered all my questions.,   Jason Anderson        ,Denver (DTC) ,Perimeta SBC Deployment & Troubleshooting , Agree  
74,7/29/2016 4:50,7/29/2016 4:59,Altice USA dba Suddenlink Communications,Strongly Agree,,Strongly Agree,He took the time to individually work with anyone having questions or problems.,Agree,,Strongly Agree,,Agree,,,"I used my company laptop, which had some issues.  Instructor was very patient and found an alternative connectivity resolution.",Strongly Agree,,Agree,,Twenty One or More Years,,IP,,Agree,,Less than 3 months,,Yes,,Agree,,Yes,,I enjoyed the course.  The instructor was knowledgeable and patient.,Genaro Islas           ,"Other (please specify) Bethpage, NY",Advanced Translations ,Strongly Agree   
75,7/29/2016 4:48,7/29/2016 4:55,Altice,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Six to Ten Years,,Both IP and Telephony,,Agree,,3 to 11 months,,Yes,,Agree,,Yes,,N/A,Genaro Islas           ,On-site at my Company Location ,Advanced Translations , Agree  
76,7/29/2016 4:48,7/29/2016 4:55,Altice/Suddenlink,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Twenty One or More Years,,Telephony,,Agree,,3 to 11 months,,Yes,,Strongly Agree,,Yes,,Genaro is an excellent instructor who is willing to adjust his teaching to the needs of the class as a whole.  He is always available to answer questions even at the end of the day and is very good at explaining the more difficult concepts in layman's terms.  It was a pleasure to be in his class.,Genaro Islas           ,"Other (please specify) Bethpage, NY",Advanced Translations ,Strongly Agree   
77,7/29/2016 4:48,7/29/2016 4:52,ALTICE (CABLEVISION),Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Twenty One or More Years,,Both IP and Telephony,,Strongly Agree,,12 to 23 months,,Yes,,Strongly Agree,,Yes,,VERY GOOD PRESENTATION  INSTRUCTOR KNOWS HIS SUBJECT,Genaro Islas           ,On-site at my Company Location ,Advanced Translations ,Strongly Agree   
78,7/29/2016 4:47,7/29/2016 4:52,Cablevision/Altice,Strongly Agree,,Strongly Agree,,Disagree,,Agree,,Agree,,Strongly Agree,,Strongly Disagree,The VPN to the Metaswitch lab was horrible. Constant 2000+ ms latency and disconnects.,Strongly Agree,,Six to Ten Years,,Telephony,,Agree,,12 to 23 months,,Yes,,Agree,,Yes,,,Genaro Islas           ,On-site at my Company Location ,Advanced Translations , Agree  
79,7/29/2016 4:48,7/29/2016 5:01,Altice USA,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,The lab exercises were good for reinforcing points made by Genaro during instruction. Genaro's assistance in working through lab exercises helped greatly as well.,Agree,,Agree,,Agree,,Agree,,Eleven to Twenty Years,,Telephony,,Agree,"The original Translations course was well over a year ago and since we haven't implemented Metaswitch solutions as they're presented in class, I did struggle a little bit to get back into the right mindset for continuing with the Advanced Translations class. That is not Metaswitch's fault though.",12 to 23 months,"Unfortunately, my experiences with Metaswitch equipment hasn't been as hands-on as I'd like but that will change going forward. ",Yes,,Agree,"I think I learned what was presented in this course. I didn't come to this class with any goals or mandates, just an open mind.",Yes,"Genaro is a great instructor, open minded, supportive and very interactive. ",,Genaro Islas           ,On-site at my Company Location ,Advanced Translations , Agree  
80,7/29/2016 4:48,7/29/2016 4:52,Altice ,Strongly Agree,Instructor is very knowledgeable and helpful.,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Eleven to Twenty Years,,Telephony,,Agree,,3 to 11 months,,Yes,,Agree,,Yes,,,Genaro Islas           ,On-site at my Company Location ,Advanced Translations , Agree  
81,7/29/2016 4:47,7/29/2016 4:52,Altice USA ( formerly Cablevision ),Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Eleven to Twenty Years,,Both IP and Telephony,,Strongly Agree,,12 to 23 months,,Yes,,Strongly Agree,,Yes,,Greate Job by Mr. Islas.,Genaro Islas           ,On-site at my Company Location ,Advanced Translations ,Strongly Agree   
82,7/29/2016 4:47,7/29/2016 4:51,Altice USA,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,The instructions in the Lab Exercises were sometimes a little too vague.,Strongly Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Eleven to Twenty Years,,Telephony,,Strongly Agree,,12 to 23 months,,Yes,,Agree,,No,This is catered specifically for translations.  Many of my colleagues would not be familiar with the background needed for this class.,,Genaro Islas           ,On-site at my Company Location ,Advanced Translations ,Strongly Agree   
83,7/29/2016 4:36,7/29/2016 4:43,Access One Inc.,Agree,,Agree,,Agree,New Slide deck some misprints and edits to be made.,Agree,,Agree,,Agree,,Agree,,Agree,,Twenty One or More Years,,Telephony,,Strongly Agree,,12 to 23 months,,No,6 to 8 months earlier would have been better.,Agree,,Yes,,It would be nice not to spend so much time on SIP and more time on Perimeta,   Jason Anderson        ,Denver (DTC) ,Perimeta SBC Deployment & Troubleshooting , Agree  
84,7/29/2016 4:34,7/29/2016 4:45,Chariton Valley Telephone,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,Again a bit more time to really concentrate on the Lab would be more useful.,Agree,Little cold but I always prepare for that in advance.,Strongly Agree,,Strongly Agree,,Strongly Agree,Jason was very good at presenting the information and kept the class engaged...it was not boring at all.,Eleven to Twenty Years,,Both IP and Telephony,,Agree,,6 or more years,,Yes,,Strongly Agree,,Yes,,,"   Jason Anderson        Very good instructor, he kept the group engaged and did a great job of presenting.",Denver (DTC) ,Perimeta SBC Deployment & Troubleshooting ,Strongly Agree   
85,7/29/2016 4:35,7/29/2016 4:45,Dickey Rural Networks,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Six to Ten Years,,Both IP and Telephony,,Strongly Agree,,2 to 5 years,,Yes,,Strongly Agree,,Yes,,"I would be to much for this class but I would like to see a class on security as a whole with metaswich to include best practice of securing the Perimeta, CFS, EAS, MVW, etc.  ",   Jason Anderson        ,Denver (DTC) ,Perimeta SBC Deployment & Troubleshooting ,Strongly Agree   
86,7/29/2016 4:35,7/29/2016 4:41,Access One,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Eleven to Twenty Years,,Both IP and Telephony,,Strongly Agree,,12 to 23 months,,No,Class should be taken close to Perimeta deployment.,Agree,,Yes,,no,   Jason Anderson        ,Denver (DTC) ,Perimeta SBC Deployment & Troubleshooting , Agree  
87,7/29/2016 4:35,7/29/2016 4:45,Telax Voice Solutions,Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Six to Ten Years,,Both IP and Telephony,,Agree,,Less than 3 months,,Yes,,Agree,,Yes,,Dedicate more time to hands-on exercises and less to basics like SIP fundamentals and other common IT related basics.,   Jason Anderson        ,Denver (DTC) ,Perimeta SBC Deployment & Troubleshooting ,  Disagree 
88,7/29/2016 4:35,7/29/2016 5:01,Mid-Rivers Telephone Coop Inc,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Eleven to Twenty Years,,Telephony,,Strongly Agree,,Less than 3 months,,Yes,,Strongly Agree,,Yes,,"Jason did a good job teaching the class, the new slide deck needs to be re-arranged and cleaned up as it does not flow well.  Jason did a good job trying to jump around the slide deck to keep ideas inline even though sides skipped around a little.      There is a lot of information to get through but the on hands is the best learning option for most people for this training class.    The Denver Tech Center is a great place for the new training location.  It is a nice clean area with quality hotel and quality eatery locations without being down town or a long drive from the airport.  It will be even better once the light rail gets down to this part of town. I am looking forward to future training's at the DTC location.",   Jason Anderson        ,Denver (DTC) ,Perimeta SBC Deployment & Troubleshooting , Agree  
